stars;text;title;totalScore
5;Simplesmente fant�stico;Hofburg Wien;4,7
5;Very beautiful Palace. We didn't go inside we only see the outside.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Tappa imperdibile se si visita la capitale Austriaca. Il complesso raccoglie numerosi palazzi e residenze reali, maestose, storiche ed imponenti. In questo complesso residenziale � possibile visitare ed ammirare anche il museo dedicato alla famosa principessa Sissi ed alla famiglia reale!!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Must see when in Vienna!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Pi?kne miejsce do zwiedzania.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
1;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Veldig fint bygg og uteomr�de, var ikke s� n�dvendig � g� inn p� museum;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Palazzo Imperiale ad altissimo valore per Storia ed Arredi e suppellettili per pranzi regali ma anche di uso quotidiano nelle cucine Asburgiche ...;Hofburg Wien;4,7
5;"Adorei!
Super recomendo";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Tr�s belle visite, vous pouvez payer pour visiter les diff�rents mus�e qui malheureusement ne permettent pas de prendre des photos a toute les �tapes de la visite, la visite ext�rieur et tr�s bien aussi et l'esth�tique et l'architecture plairas a beaucoup;Hofburg Wien;4,7
5;Bester Ort um B�lle zu besuchen...auch wenn drau�en Demonstration pl�rren;Hofburg Wien;4,7
5;?????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Muy presiona te todo, pero excesivo el precio de la entrada;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;'Home Sweet Home' for generations of the Hapsburg family.;Hofburg Wien;4,7
5;El palacio era precioso, sobre todo la parte de Sisi, muy interesante la audiogu�a.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Palacio impresionante con estancias y colecciones fabulosas. La autoguia muy amena para hacer la visita;Hofburg Wien;4,7
5;Geballt auf einem Platz findet man hier fast die ganze Geschichte �sterreichs. Vom Sisimuseum  zur Hofreitschule, zur Kaiserlichen Schatzkammer und und und. In 5 Minuten Laufdistanz ist man auch schon entweder gleich im Nationalhistorischen Museum, dem Nationalkunstmuseum oder zur anderen Seite hin gleich mitten im bunten Treiben des Kohlmarktes mit etlichen Gesch�ften oder Restaurants und Caf�s.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;"Vielen Dank f�r die Einblick in die Hofburg und die ehem. Privatr�ume der Habsburger und die Pr�sidentschaftskanzlei und die h�chst interessanten Einblicke in die Geschichte und Besonderheiten dieser R�umlichkeiten.

Ich finde es absolut wichtig, dass solche R�ume und Geb�ude in so einem Zustand erhalten bleiben - deswegen kommen die Touristen nach �sterreich und das ist die Grundlage unseres Wohlstandes und unserer Kultur.";Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Mandatory in your trip to Austria;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;World heritage !!!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Velika gne?a v ?asu bo�i?a.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Harika bir eser;Hofburg Wien;4,7
5;Mus�e � voir absolument si vous passez � Vienne;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;El museo de sisi es un lugar que a pesar de los a�os que han pasado, cuando entras all� parace que  te trasladas en el tiempo y que estas en la �poca. Las habitaciones, los espacios, salon comedor, aseos,etc. Es una maravilla:los utensilios, muebles, vestuarios, todo muy bien conservado. Me gudt� mucho. Est� muy bien documentada parte de su historia. Recomiendo ls visita.;Hofburg Wien;4,7
5;The Hofburg is amazing. There is so much history there. I would visit again.;Hofburg Wien;4,7
5;Must visit place! Architecture is absolutely magnificent!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Great location for balls!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Visitamos la casa de Sisi y fue impresionante es muy bonito todo y vale la pena ir, no es que sea muy caro creo que cost� alrededor de 15 por persona, el recorrido puede durar una hora y media, lo tienen muy bien conservado y ambientado, cuando sales de ah� ves Viena de otra forma :);Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Muy bonitos exteriores, merecen la pena. La c�pula es una preciosidad. Imprescindible en tu viaje a Viena.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Immense palais. A voir.;Hofburg Wien;4,7
5;"Gute Burg... Zwar wenig Zinnen und der Burggraben fehlt. Ab und zu gibt es aber in der Burg gute Burgfeste - in dieser Burg werden diese  ""Ball"" genannt.

Ritter und K�niginnen fehlen auch, was das Burgerlebnis etwas schm�lert aber die Decke im gro�en Raum ist wirklich gut - siehe Foto.

Also alles in allem: gute Burg.";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;"Superbe

Charg� d histoire";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;Complejo palaciego cuya visita es indispensable en Viena y que en consonancia con el resto de sitios de inter�s de la ciudad tiene un precio bastante alto. Le doy 3 estrellas porque es lamentable que pagando 16 euros por acceder al museo de Siss�, habitaci�n y las vajillas no te dejen ni hacer una m�sera foto o v�deo para llevarte de recuerdo.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;beautiful place with great history it is a legacy from many years ago it is ancient this place is highly recommended because the history and interior is nowhere to be seen;Hofburg Wien;4,7
2;Bonito edificio pr no est�n los muebles originales no vale la pena entrar salvo por el menaje de cocinas;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Trata-se de um majestoso pal�cio creio que do Sec. XIII que no passado chegou a ser resid�ncia oficial da fam�lia real, actualmente alberga o Museu Sisi e a Escola de Equita��o Espanhola galerias de arte entre outros museus e salas imperiais. Como espect�vel a entrada � paga em conson�ncia com a visita que pretendemos efectuar.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
1;Sehr viele Menschen auf kleinen Raum ! Aber sehr sch�n!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Dins aquet Palau si trovano moltes coses la millor el museu  Albertina;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Le ch�teau est magnifique tout est bien conserv�, avec l'audio guide, on en apprend beaucoup sur cette vie au ch�teau, surtout il y a des meubles d'�poque;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Ottimo;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Imposantes Geb�ude  .... heutw J�gerball  .... viel zu chaotisch .... kein Flair;Hofburg Wien;4,7
5;Tolles Ambiente;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Impressive building, the place is gorgeous. I went during spring and it was a good choice. I loved Wein.;Hofburg Wien;4,7
5;The place gets a special charm in the spring.;Hofburg Wien;4,7
1;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;The Hofburg in Vienna is for me one of the most impressive buildings or architectural. Sights throughout Vienna, it is very impressively built, you can really spend half an hour looking at the buildings there without any problems because it is so impressive for sure if you are already there go and see them and get a picture of it yourself.;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;??????????!!!;Hofburg Wien;4,7
5;???? ?????? ???? ???? ?????? ??????;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Majestic place!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Unser erster Besuch zum Ball der Wiener Wirtschaft. Was f�r ein beeindruckendes Ambiente!!!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Beeindruckend;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Incontournable;Hofburg Wien;4,7
5;Super!;Hofburg Wien;4,7
5;Mjesto koje vrijedi posjetitiuzivanje u ljepotama gradzevinamjesto tradicije istorijeuzivanje u voznjama kocijom;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;sch�n;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
1;if you dont have much time just ignore this place !;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;Palazzo immenso per� ho preferito il Palazzo di Sch�nbrunn;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Superb!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;????? ?????????? ?????. ?? 40� ?? ????????? ????? ??????, ????? ???? ? ????? ??????. ??? ????? ?????? ???????????? ????.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Auch als Einheimischer f�hl ich mich etwas als Tourist...im Urlaub, wenn ich durch die Hofburg schlendere.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Must-see in Vienna. Next to thrintereatinf places, monuments or activities (exhibition, tours, etc).;Hofburg Wien;4,7
5;Getm?yiniz m?sl?h?tdir;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Curtea de la Viena atrac?ie turistic? popular? palat habsburgic cu o arhitectura spectaculoas?, deosebit?.;Hofburg Wien;4,7
5;???? ???????!!! ??? ????????? ?? ???? ???? ?????, ???? ?????? ??????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Unbedingt ansehen. Einmalig;Hofburg Wien;4,7
5;Tolles Abiente. Besonders bei B�llen ( Zuckerb�ckerball). Immer ein Besuch wert!!!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Todo muy bien conservado . Precioso.;Hofburg Wien;4,7
5;Da vedere;Hofburg Wien;4,7
3;????????;Hofburg Wien;4,7
5;Einfach nur sch�n, definitiv den Eintritt wert;Hofburg Wien;4,7
5;????? ?????. ???? ????? ?????????. ???? ?????? ?????? ????? ??????;Hofburg Wien;4,7
5;Sisimuseum, silberkammer und Kaiserappertements habe ich mir angesehen. Sch�ne, informative Ausstellung. Man erf�hrt viele Details �ber Kaiserin Sisi und staund �ber das viele und wundersch�ne Geschirr.;Hofburg Wien;4,7
5;???? ??? ??? ?????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Royalty at it's peak;Hofburg Wien;4,7
5;???????????? ????????? ????????, ???????? ?????, ????? ?????????? ? ???????????? ????? ??????, ???????? ??? ????????.;Hofburg Wien;4,7
5;Beautiful place to visit;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;En este sitio se encuentra el museo de Sisi, super recomendable. La entrada es 16� y entra audioguia. Merece mucho la pena entrar y ver las estancias de Sisi y Francisco Jos�, la exposici�n de objetos personales de Sisi y de la corte de los Habsburgo. Hay q entrar con tiempo (cierra a las 17h) porq si quieres aprovecharlo puedes tardar en recorrerlo 2h.;Hofburg Wien;4,7
5;Great place to pass New Year's :);Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;"Hofburg tappa obbligatoria, cos� come la Reggia di Schonbrunn

In vacanza a Vienna nel periodo pre natalizio, decidiamo di visitare questo museo per far conoscere (anche) alle nostre bimbe, attraverso il mito della principessa Sissi, un po' di storia.
All'ingresso � possibile usufruire di sconti famiglia e gratuitamente viene consegnata, per ogni visitatore (bambini compresi), un'audio guida. Temevamo che le nostre bambine, di anni 7 e 5, potessero annoiarsi, invece hanno risposto benissimo e per loro � stato wuasinun gioco il dover cercare e seguire i numeri progressivi posti lungo il percorso che servivano per ascoltare contenuti nuovi attraverso l'audio guida: � stata un po' come una caccia al tesoro.
Nel museo, prima di salire per visitare gli splendidi appartamenti, � possibile ammirare al piano terra preziosissime collezioni di porcellane finissime, argenterie e fantastici centro tavola d'epoca, magnificamente conservati.
La visita dura circa 90/120 minuti.";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Der klassische Offiziersball in der Wiener Hofburg! Klassischer Ball, geniales Ambiente,,, tolle Einlagen und Er�ffnungszeremonien. Das Flair des alten Wien! Unschlagbar.;Hofburg Wien;4,7
5;Lieu Historique;Hofburg Wien;4,7
5;N�dhern� pal�c s bohatou histori�, ur?it? stoj� za n�v�t?vu. Jedno z nejkr�sn?j��ch m�st ve V�dni;Hofburg Wien;4,7
5;Sehr sch�ne Sehensw�rdigkeit;Hofburg Wien;4,7
5;Wir waren dort beim Offiziersball, ein Erlebnis;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;It's a grandious palace. Inside you visit the Sisi museum which is open to public.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;My famous location to attend one of Vienna's famous balls. The atmosphere of the ballrooms is astonishing and stunning.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;?????? ?????!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;"???
?? ?????";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Wundersch�ne B�lle- zum Beispiel der Zuckerb�ckerball.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;"Loved it the first time I came here in summer of 2019 and still loved it again after four years. I�d say I prefer the summer time for this type of visit because it�s a vast area of space that gets quite windy and cold in January. Otherwise, you�ll be able to explore all the vast options when the weather is good.
However, if you don�t mind the cold, the grounds are yours, albeit there�s not much to see except the museums. Perhaps this is when a tour guide would be most helpful.";Hofburg Wien;4,7
4;Grand Palace worth a visit. Also has the Sissi museum;Hofburg Wien;4,7
5;an impressive building inside there is a lot of variety and all kinds of exhibits honestly i can t understand how there can be such massive buildings that smell off history;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Hofburg je kr�sn� m�sto. Samoz?ejm? je zde spousta turist?, ale kdo chce v�echno vid?t, ur?it? mu to nebude vadit.;Hofburg Wien;4,7
5;??????????? ??????, ??????? ?? ?? ????????????, ????? ??? ?????? ??? ????????? ???????.;Hofburg Wien;4,7
3;Triste nella sua nostalgia di ci� che non esiste pi� da oltre 100 anni...;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;C�sa?sk� pal�c ve V�dni, kr�sn� m�sto.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;My grandad went here. he was a beloved painter before he moved to germany.;Hofburg Wien;4,7
4;A voir .;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;"Zuckerb�ckerball
Die beste Location f�r B�lle";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;???????????? ?????.??? ????? ??? ???????? ??????? ??? ???? ?? ??? ???? ?????.???????? ???????.!!!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Der Eintritt ist teuer und das Museum hat nicht viel im Inneren, die Sch�nheit liegt au�erhalb, sogar das Sissi-Museum ist sehr schlecht.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;This was a pretty nice hotel in a reasonable location. We had a few minor issues during our 3 night stay, such as TV remote not working, adjoining room door being unlocked and ajar, and the room key being wiped multiple times, however, on the whole, our experience was a positive one. The room we were allocated was very spacious and the air conditioning worked faultlessly. The bathroom was small but perfectly serviceable (albeit in need of some minor TLC). The staff we encountered were mostly friendly and helpful. A massive shout out to the the hotel General Manager who, after numerous staff were hit by covid, stepped in to fulfil night porter duties. I would definitely stay here again.;Hofburg Wien;4,7
5;Velicanstveno mjesto, prekrasno;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Was nice, but Sisi story is sad.;Hofburg Wien;4,7
5;Sehr eindrucksvoll;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;J�tte fint och vackert!;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;Amazing building!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Eines der Prachtst�cke der Stadt, sowohl von innen, als auch von au�en wundersch�n;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;?? ?????? ?? ????????, ??????????? ??????????? ????: ?????? ? ???????????. ???????????!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Impressive imperial palace, well maintained;Hofburg Wien;4,7
5;???????? ??? ?????????;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Ca de obicei impozanta;Hofburg Wien;4,7
5;Weltmuseum,hieno n�yttely;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sightseeing and Events;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
2;???? ?? ?? ? ? ???� ?????? ?? ????.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
1;;Hofburg Wien;4,7
5;Arms  collection is great to see.;Hofburg Wien;4,7
5;El Palacio y la exposici�n merece mucho la pena. Es precioso todo lo relacionado con cuberter�a, platos y vajilla y luego las habitaciones y el museo de Sisi que te lo cuentan detalladamente con audio gu�a. Jardines tiene menos que otros palacios pero salimos encantados. Tambi�n se ven 2 copias de 2 vestidos de la emperatriz y r�plica de sus joyas. Muy bonito todo;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Very nice museum! Loved learning more about Sisi�s life and family!;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;???? ?????;Hofburg Wien;4,7
5;"Per chi � innamorato di Sissi non perdete la visita guidata in italiano...
Per capodanno periodo un po' affollato...";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Super! Perfekt und mitten in der Altstadt;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Vale la pena el precio, es una visita con audio guia y dura mas de una hora y media, tiene mucho que ver y est� bien explicado. Merece la pena;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;Ho visitato questo luogo 2 volte a distanza di una decina d'anni e sono rimasta un pochino delusa, perch� non � stato rinnovato se non in alcune sale relative al vasellame e nel book shop,  tutto il resto  � rimasto uguale,  quindi un pochino polveroso ed antiquato. Alcune sale degli appartamenti privati addirittura vuote. Si perde molto fascino;Hofburg Wien;4,7
5;?????????? ???????? ????????.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;historical place;Hofburg Wien;4,7
4;wunderbar;Hofburg Wien;4,7
5;Einfach Hammer, man muss unbedingt dahin!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Also very nice;Hofburg Wien;4,7
5;Definitely one of the biggest attractions of Vienna.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;Majestuoso;Hofburg Wien;4,7
5;Val molt la pens entrar.hi!;Hofburg Wien;4,7
