text;stars
"What a rip off!!!
We were a huge group which already pre-booked some tables where we could all stay. We were asked to pay an amount which we could later spend on drinks and everything was fine.
When we arrived employees were very rude, not answering our questions properly and calling us names. (That was already a strike, but it passed.)
We were given a card each upon entrance, which we could use to pay drinks, since we were a huge group we transferred the amount that was asked of us on ONE card.
Everything was going fine, until it was time for us to head back home. Each one of us was asked to pay an amount to LEAVE! Their excuse was that we did not consume any alcohol or did not pay for any drinks whilst we were inside, therefore we needed to pay a fee. They all knew we were a huge group and used just one card to pay for LOADS of drinks.
We were not given permission to leave the club before we paid EVEN MORE MONEY. Employees called us names whilst the bouncers pushed us back inside.
We continued by speaking to some kind of customer support, gladly one of us understood their language and noticed that they were indeed trying to frame us and making us pay for nothing. Arguing continued, with some of us being able to go out without paying, but of course that money was transferred on another card which WE STILL HAD TO PAY.
They should be ashamed, they ruined our night and they won?t see us ever again for sure!";1
Sehr nett dort.;4
;3
;1
;4
;5
;5
;4
;3
;2
;5
;5
;5
Absolut verrauchtes Lokal.;3
;5
;5
;5
Sehr gro?er Club mit 10? eintritt und 3? Mindestkonsum. Es gibt mehrere Floors auf 2 Stockwerken. Im Sommer gibt es auch einen Au?enfloor auf dem Shisha geraucht werden kann. Die Getr?nke sind mittelm??ig teuer und normalerweise ist Freitag und Samstag einiges los. Oft sind verschiedene Events bei denen es Sachen zu gewinnen gibt oder gratis Getr?nke gibt. Manchmal ist der Eintritt auch teurer.;4
;1
;2
;5
;3
;4
;1
Angenehme Atmosph?re mit guter Musik in 3 verschiedenen Bereichen.;4
??????? ????, 3 ??????????? ???? ? ??????? ????? ????????;5
;5
Its ok;3
;5
;4
Kann man gut feiern. Auch bei den Getr?nken gibt es gute Angebote.;4
"2 Tanzfl?chen: mainstream und eher so techno

Preise: einfach zu teuer. (Man bezahlt mit einer Karte, abrechnung am Ende (wie Vapiano), der Nachteil: man verliert schnell den ?berblick, wie viel man ausgegeben hat (vorallem wenn man betrunken ist :))

Altersklasse: ?lter als 18.

Gibt eine eigene Essensecke, die absolute Lebensrettung sein kann.";4
;3
Its a nice place to be but becarefull not be around comotion cause you will get kicked out even if you had nothing to do with it .;3
Keine fetzerei nur leiwande Leute, geht ma ur am orsch ich hab mich drauf eingestellt dass ich irgend einen huso die Fresse polier. Deswegen von mir leider nur ein stern. Gruss aus der K?che.. Danke Markus;1
;3
;1
;1
;4
?berf?llt, stickig, stundenlang in der schlange gestanden bei vorbestellen Tickets und 2h auf die Jacke gewartet, ich erwarte mir von so einem gro?en Club eine bessere Organisation;1
Selten so eine missgeburt als t?rsteher gsehen wie dieser fette glatzkopf serbe;1
;3
;5
;5
;5
;5
;5
;4
One of the best Party Locations in Vienna;5
;4
Immer viel los und immer lustig!;5
Nette Location;5
Klasse zum Feiern mit Freunden und Kollegen Ambiente erstklassig.;5
Wer auf gro?raumdisco steht und kein Problem hat, neben betrunkenen 18 j?hrigen zu feiern ist hier gut aufgehoben :);5
"Der Manager und ein Teil des Personals dort Grenzen sehr stark an ungebildet niveaulosen Menschen, die rassistische Vorw?rfe ?u?ern.
Sie glauben sie seien was besseres und glauben sie h?tten mehr in der Birne weil sie eine hellere Hautfarbe haben. Dementsprechend behandeln sie auch die Menschen und mehr muss ich wohl nicht mehr sagen.";1
;5
Immer wieder gern;5
;4
;5
Zu teuer;1
"War mit Anzug und Kravatte zwar v?llig Fehl am Platz, habe mich zudem mit 40+ das erste Mal ALT gef?hlt bez?glich Publikum.
Aber guter DJ, tolle Anlage, absolut gesitteter Ablauf.
Abzug f?r die Garderobe.";4
Extrem mieses Security Personal;1
;5
;4
Guter Ort zum feiern;5
Teuer und nix dahinter;1
;5
;2
;5
;5
Poorly mixed terrible music, sticky floors, rude staff trying to overcharge you???? Big location and was fun initially to explore, but djs are not to my style.;2
;3
3 floors with different styles. Fast barkeepers. Nice folks;5
;5
;5
;5
Distintos generos musicales en varias zonas del antro.;4
;5
;5
;5
Also das Personal ist echt super nett. Die Preise sind auch korrekt. Also auf der gastro Ebene ganz in Ordnung? Von security ?ber Kassa bis Kellner. Ich war das erste Mal und geh?re nicht zu Leuten die solche Clubs ?blich aufsuchen. Ich muss aber sagen, dass ich echt viel Spa? hatte. Die floors sind Schlager, rnb und power pop. F?r meinen Geschmack nicht dass richtige, weil viel zu viele breaks zwischen den Liedern und nervige DJ's die die ganze Zeit labern. Aber es zahlt sich aus mindestens einmal reinzuschauen.;4
;5
Unbeschreiblich! Tolle Mudik, coole Leute....einfach eine mega Location zum abeiern!;5
;4
;4
Seg?n internet es el mejor sitio de discoteca y una vez dentro nos damos cuenta que es todo lo mismo. Era viernes y no estaba lleno ni la mitad de gente. No volver?a a repetir;3
Baba;5
;4
;5
;5
;4
Oro per chi vuole divertirsi;5
"Sehr langes anstehen
Sehr teuer (8? ein Barmix Getr?nk)
Cashless System (man bekommt eine Karte beim hinein gehen und zahlt das Konsumierte am Ende beim rausgehen)
Jedoch gute Sicherheitskontrollen und gro?e Garderobe. Mitarbeiter wirken auch sehr kompetent und wissen was sie machen.";2
Gute Musik Publikum ist f?r ?ltere Menschen nicht so toll aber es ist zum aushalten.;3
"Beste disco pizza der stadt,
Geile events, geile djs, DIE Eventlocation in town!";5
;4
;1
"Super Stimmung, tolle Mitarbeiter.
Dankesch?n!";5
Cool;5
Bam oida, fix oida. Ist okay.;3
Disco B?cs belv?ros?ban t?bb zenei st?lussal.;5
;5
;4
;2
Stimmung war einfach nur geil;5
I was in Prater Dome for 2019 new year event. It was the best new year party for me. Prices are a little bit higher than other places. For instance 6 lt Belvedere Vodka would cost you 990 Euro. On the other hand you could order a Redbull or a beer for 4-5 Euro. Some people complained in previous comments about this place's strict entry policies. It is true, they refused nearly half of the people in the line. But in order to keep the quality of this place they have to pursue such a policy which makes this place worthy. Do not take into consideration the people below, rating this place one star, and complaining about not being accepted to get inside. How could they review without even seeing the place. To sum up, i will visit the Dome again and recommend it to everyone. Special thanks to the Jason Statham looking security guy who let us in :);5
Da ich generell kein Fan von Mainstreamclubs bin kann ich hier nur einen Stern geben. Hinzu kommt noch, dass man beim Eingang gef?hlt 2 Stunden stehen muss, um dann 15 Euro f?r einen Club zahlen zu ?d?rfen?, welcher total ?berf?llt und ?berteuert ist. Nein danke!;1
;5
;5
ok...;4
;5
;4
Immer wieder genial;5
;5
;3
;1
;5
Gut;3
;5
Immer wieder gerne. Ein gro?es LOB der Security!! Leider wird immer an diese Leute vergessen!! Sie leisten eine sehr gute Arbeit!! Zu den Getr?nkebecher einfach SUPER das diese aus Plastik sind!!! Keine Scherben mehr am Boden!! SUPER TEAM;5
;5
;5
Bon concept avec les diff?rentes salles, bonne musique tr?s bon club;5
;1
".
.";5
;5
;5
;5
"Unfreundliche Bedienung und Kassiere sowie Garderrobenbedienung
Barleute geben sich teils selbst Trinkgeld
Eingebildete DJs";1
;5
;5
Mega gute musik tolle stimmung;5
;5
Meier!;5
Prater Dome ohhhhh Prater Domee. Nic dodac nic ujac. Uwielbiam to miejsce uwielbiam ta muzyke uwielbiam tanczyc przy muzyce ktora mnie nakreca. Miejsce dla mnie idealne na dobra imprezke. Poprostu PEATER DOMEEEE. Jak udana impreza to tulkp Prater Domeee;5
;4
;3
;4
;5
;5
;5
Fl?ssig;5
;5
;1
;5
;5
;3
;3
Etwas voll, aber auch ne Top Stimmung;5
;2
Gut besucht;5
;5
;4
Bolgenin en iyi yeri diyebiliriz.;4
;4
Mega super Disko. Teilweise schon teuer. Aber die Musik ist super.;5
;4
"War jahrelang nicht mehr dort, aber immer noch gut. Zwar nicht so wie fr?her, aber gut!

Konnte keine M?glichkeit zum antworten finden also probier ich es so:

Ich war regelm??ig Freitags und Samstags ca. 2009-2012 dort. Vorwiegend im Soul Club Bereich.";4
;1
;3
;5
;3
;4
;5
;5
;4
;2
;5
;5
;4
War ein super toller geiler Abend. Danke;5
;3
;3
;4
;4
;1
;5
;4
;4
;4
;2
Zwar extrem Kommerz aber sonst guter laden;5
;5
;4
;1
;4
Bunch of drunken idiots falling to others, domino effect;4
Really good club in Vienna. They are friendly with foreigners too!!;5
;5
;4
;1
;1
;5
;5
;3
;1
;1
Trash Location mit Trash G?sten;1
Super. Ideal f?r Partys;5
;2
;4
;1
;1
;3
;5
;3
;4
;5
;5
Musik gut, Personal inkompetent und unfreundlich.;2
;5
;4
;3
;5
Laut;4
Leute furchtbar. Stehlendes Pack.;1
Beste Diskothek Wiens;5
Kindergartenabzocke;1
F?r Tanz,Musik und viel Vergn?gen;5
;5
;5
Gigantic night club with several bars and dance floors. Each with different music. Open to late, so don't expect to be home before early morning.;5
;5
Schlechtestes und unfreundlichstes Personal dem ich je begegnet bin!;1
;2
;4
;2
La m?sica y el ambiente bien pero nos  han cobrado de mm?. Es decir, 10 euros cuando solo ten?amos que pagar 3, porque no hemos consumido. Te intentan timar !;1
;5
;5
"Absolut das Letzte
Komischerweise hat man auf der Homepage keine M?glichkeit Rezensionen abzugeben...";1
Beste Leben!!!;5
Schlecht;1
;3
;4
Bester Club! Beste Anlage und Lichtsystem!;5
;5
;3
;1
t?rsteher zu arrogant;1
;5
;4
;5
;5
;1
;1
Gute Musik tolle location, leider sehr voll am Wochenende, dementsprechend auch die Wartezeiten;4
;5
;4
Cool club that is open all night. It?s actually really big and you could get lost in there. And they make you pay with a card that they give you which, it makes it faster to get a drink but you lose track of how much you spend really fast.;4
;5
;1
;4
;5
"AVOID THIS PLACE!

Do NOT go here if you are a tourist. They will scam you! They will claim you purchased things that you did not and then threaten to call the police on you if you do not pay. They pray on foreign people and use huge bouncers to intimidate them into submission. I went here with a large group of people, and when I tried to leave they claimed I bought a huge bottle of vodka (I did not purchase anything while I was there) and told me I needed to pay over 70 euros. When I told them they would need to supply proof that this happened, they brought over several large bouncers to intimidate me.

This place is terrible. Don't go here.";1
;3
;5
Mag den Dome eigentlich nicht aber heute wars einfach unglaublich geil;5
;5
;3
Unh?fliche Angestellte;1
;3
;2
;5
;3
ewig lange Schlangen, unfreundliche T?rsteher, ?berteuerte Preise, schlechte Musik, inkompetentes Personal, Location einziger Pluspunkt;2
;5
;1
;5
Toller Abend und freundliches Personal gegen?ber Rollstuhlfahrer;5
;3
;3
;5
The worst disco in wien dont waist your time the security is  albanien they dont let turist to go in. You wait 3 hours to get in and some idiot whit no school tell you that you cant let in becaus u are turist and he is idiot;1
;4
;3
;5
;5
;5
;1
;1
;5
;5
;5
;5
;1
;4
;5
;5
;5
Legend?r juicy thursday;5
;5
;1
;5
;1
;2
;3
;5
;4
Leider absolut niveaulose Leute dort und die T?rsteher gehen in 9 von 10 f?llen zu weit, wenn sie z.B. ?ber die Klot?r springen um nachzusehen was man am Klo macht.;1
;4
;5
;4
;5
;5
;4
Sehr lange schlangen bei Events ab 16;3
Tolle Gro?raumdisco;5
;4
;5
;3
Sehr sch?nes Lokal , Kellner teilweise eine Katastrophe , Musik ist gut die Getr?nke top vor allem an der cocktailbar.w?rde ich jedem weiter empfehlen wo in Wien feiern m?chte .;4
War hammer dort am 14.10.2018, 2 Jahre nimmer dort gewesen. DOCH DIE MUKKE ist einfach geil dort. Egal ob einem das Publikum zu jung ist.;5
;4
Immer wieder lange N?chte;5
;5
;4
;5
Der perfekte Ort um eine unvergessliche Nacht zu verbringen.;5
This is racist club.;1
;5
;1
;4
;5
;5
;5
;4
;4
Is echt leiwaund aber a bissi teuer;4
;5
;4
;5
Wiel Platz;5
Sehr nette Kellner immer lustig;5
;4
Bin nur dort wenn Juicy ist;5
;3
;1
;5
;2
;5
;5
;4
;5
;5
;2
;5
;4
;3
;5
;5
;4
;5
;3
;5
;4
;1
Cool;5
;5
;4
;2
;5
;3
;2
;4
Pretty lame if you ask me ....;3
;5
;5
Als Ausl?nder keine Chance reinzukommen traurig diese Denkweise:(;1
Super :);5
;5
;3
;5
;4
;5
;5
Sehr chillige location am Dach. Die G?ste waren alle gut drauf, DJs haben sich m?he gegeben. War ein netter Abend;4
Dome is home;5
;5
;1
;5
Muss mann gesehen haben;5
Nichts f?r mich;1
;3
Zum ersten Mal auf der Terrasse gewesen, angenehmes Ambiente;4
;2
;3
;5
;4
proletenschuppen;1
;1
;5
;5
zu teuer!;4
;5
;3
;4
;1
;4
;2
;5
;5
;5
The best music in town EDM, Techno, House and Hands up. 1 Stern Abzug da das gef?hlte Durchschnittsalter bei 16-17 liegt;4
;5
;3
Very good atmosfere;5
;3
;4
;2
;3
;5
;4
;3
;1
Beste Disco in ?sterreich.;5
;5
;4
;4
Sehr schlechte Mitatbeiter  vor allem die lustigen  T?rsteher die nicht einmal Deutsch k?nnen und auf Macho  machen !;1
Muss man erleben;5
;4
;3
;5
;5
;3
;5
Ist ganz cool so, es gibt f?r jeden Geschmack von Musik Ecken und ist riesen gro?;4
;5
Beers from automats :) Still allowed to smoke inside :(;4
;5
Super Location, viele Touristen;5
;5
;4
;5
;1
;5
Pock i ned keine spr?hkerze bei flasche.;2
It could be a great place but the prices are high the music is ridiculous (not my taste) and bouncers have a huge ego issue thinking they own you...the place is nice though...shame for the attitude;1
Racist;1
;4
Ein unbedingtes muss!!;5
;3
;3
;2
;4
Buena discoteca, no se pagan las copas al pedirlas, cuando entras te dan una tarjeta por persona y te van cargando ah? las copas que tomes. Si no consumes te cobran 3 euros a parte de la entrada que fueron 10 euros.;4
"Pro ist das Programm, das oft elektronische Musik bietet.
Kontra sind die extrem hohen Preise und die eher schlechte Anlage";3
;5
;3
;5
;1
"Ein ganz solider riesiger Club, das Bezahlsystem finde ich eher Fragw?rdig da nach den Bewertungen zu Urteilen oft falsche Preise oder zu viele Getr?nke berechnet werden - ein vorzeigen der berechneten Getr?nke und Preise sollte verpflichtend sein !!! Die Musik ist in Ordnung, trifft aber bestimmt nicht jeden Geschmack - im RnB Bereich zu viel deutsch rap, am Main Floor zu viel Hardcore/Hardstep.
F?r ein Getr?nk 8? zu verlangen ist unter aller Sau, ich war schon in etlichen Clubs und dort waren die Preise angemessener.
Eine ganz nette Abwechslung, aber bestimmt nichts f?r jedes Wochenende !";3
;5
;1
;4
;5
;4
;1
Klassiker;4
;5
;5
;4
;5
;1
;5
;1
;5
"Es hatte mehr T?rsteher als Leute die anstanden, und liessen mich eine halbe Stunde warten obwohl schon halb 3 war und viele G?ste wieder heimgingen. Sp?ter haben sich die T?rsteher gegenseitig selber fast verpr?gelt.
Musikalisch war es mehr als entt?uschend, es fehlte schlicht die Qualit?t.
Zu wenig Bass, keine Passion, einfach nur Massenabfertigung. (auf allen drei ""Dancefloors"" - es sind eher Bars richtig viel Platz zum Tanzen ist schon rein architektonisch nicht vorhanden. Das einzig gute waren die Menschen drinnen (Wiener halt <3 ). Der Club befindet sich auf einem Vergn?gungspark, was irgendwie nur creepy ist. Es ist un?bersichtlich und es lungern komische gestalten rum, weit weg von der Kontrolle der (selber aggressiven ) T?rsteher gab es eine Schl?gerei.
Dieser Club ist von Herzen nicht zu empfehlen.

Im Nachhinein erfuhr ich, dass die ""gelbe Forelle"" oder so viel besser sein - ich komm wieder mal nach Wien und werds abchecken.";1
Super zum weg gehen und Mann kann ganz leicht leute kennen lehrnen;5
;4
;5
;3
;4
;5
Alles ok;4
;5
Die Location ist sehr Gut die Musik ist Ok deckt  die meisten Geschm?cker ab die Preise sind f?r Clubs ok nicht billig aber auch nicht Teuer das Bezahlsystem finde ich gut eine App mit der ich meine Laufenden Kosten ?berblicken k?nnte w?re nett;2
Tolle T?rsteher und nettes Personal :))))));5
;5
;5
;3
;4
;1
Einfach nur Schlecht und ent?uschend.;1
;1
;5
;3
;5
;4
Teuer, aber gute Party Uts duts;4
;5
;5
;5
;5
Hm oke;4
;1
;5
;5
;5
;5
Sch?ne Diskothek! Personals sehr freundlich! Super Musik;5
;5
;5
;3
;3
;5
;5
;2
Musik top. Preise zu teuer. Bezahlungssystem unnedig.;3
;1
;3
"War das erste mal dort und meine Erwartungen wurden weit ?bertroffen drei dance floors darunter eine riesige mainstage ein etwas gro? ausgefallenes Stadel und eine recht gro?e RnB stage
Die Leute dort sind echt gut drauf und sind auch nicht auf Streitigkeiten aus da der Club ab 18 ist findet man auch kein minderj?hriges Publikum und muss sich daher keine Sorgen machen beim auf riss 
Die Mainstage ist echt Wahnsinn riesiger dance floor und echt coole Musik zum abfeiern ?berall Bars und man muss in der Regel nicht lange auf sein Getr?nk warten
Preise sind recht gro?z?gig ausgefallen aber durch dieses Ambiente durchaus berechtigt
Beim Eintritt werden 10 Euro verlangt was meines Erachtens echt preiswert f?r einen der gr??ten Clubs Europas ist aber wie gesagt fallen die Getr?nke recht teuer aus
Weiter bekommt man beim Eintritt eine checkKarte auf die die gekauften waren gespeichert werden und beim austritt wird dann verrechnet also gut aufpassen was u d wie viel man trinkt
Man muss allerdings aufpassen mit er Orientierung die g?nge sind bi?chen verwinkelt und daher der Club so riesig ist vergisst man schnell mal wo die Toiletten sind  aber nach paar Stunden gew?hnt man sich daran
Zusammengefasst der Abend war ein echtes Erlebnis und ich den Club nur jeden weiter empfehlen der Lust hat mal richtig abzufeiern";5
;1
;5
;4
;5
;4
"T?rsteher: freundlich, unkompliziert, professionell, St?renfriede werden rasch entfernt - hier 5 Sterne

Garderobe: die 2? finde ich total in Ordnung (dass mir dann bei der R?ckgabe zuerst eine falsche Jacke ausgeh?ndigt wurde, allerdings weniger, kann aber passieren)

Barpersonal: Katastrophe, wenn mir nach mehreren Runden J?ger, Bier und Tequila ein Glas Leitungswasser verweigert wird, mit der Begr?ndung, man h?tte hier kein ?Trinkwasser?, obwohl bei der Bar ein Wasserhahn steht, finde ich es absolut nicht in Ordnung (w?rde ich nur ein Glas Wasser bestellen, k?nnte ich es verstehen, man muss ja schlie?lich auch bei nichtalkoholischen Getr?nken etwas verdienen)

Handyladeservice: nett, zuvorkommend, absolut top, finde es super, dass es so eine M?glichkeit gibt

Kassapersonal: angesprochen auf den Vorfall bei der Bar wurde mir m?rrisch und genervt mitgeteilt, ich solle doch mein Glas nehmen und einfach zum WC trinken gehen

Musik: Geschmackssache, denke aber diese ist f?r ein breites Publikum interessant, es kommt gute Stimmung auf

Besucher: bunt durchmischt, am ehesten junge Lehrlinge, allerdings auch Studenten

R?umlichkeiten: besonders der Au?enbereich ist im Sommer sehr angenehm, genug Sitzm?glichkeiten

Insgesamt leider nur 2 Sterne! Laut Arbeiterkammer kosten 1000 Liter Wasser nur 1,80? in Wien - dementsprechend appelliere ich an das Clubmanagement, den G?sten nach einer rauschenden Nacht zumindest ein Glas Leitungswasser zu ?g?nnen?";2
Echt eine Sehr Gute Diskothek!!!;5
;5
;5
Absurd trash disco.;2
;4
;1
;3
;5
;5
;4
Eher junges Publikum^^;5
Absolut geile H?tte. Kann nur positives berichten. Abgesehen das ich zur fr?hen Stunde einen ordentlichen Trauf hatte. Das war sicher die abgefahrene Atmosph?re und mein perverses tanzen.;5
;5
;1
Too much security, high prices, loud music;2
;3
Wahnsinnig sch?ne Disko! Sehr tolle Location mit verschiedenen R?umen und Bars. Tolle Tanzfl?che und die Musik war bis jetzt auch immer richtig gut. Aber das steigt und f?llt bekanntlich ja mit den DJs. War bis jetzt nur einmal dort, war aber sehr zufrieden. Ist sch?n eingerichtet mit einem tollen Vorplatz. Nur etwas teuer.;4
;4
;5
;3
;5
War erst einmal dort aber ich kann nur positives ?ber den Abend erz?hlen. Es war eine angenehme Stimmung und ich hab keine Leute gesehen die zu viel getrunken haben dass sie sich ?bergeben m?ssen. Es gibt mehrere Floors also sollte f?r jeden was dabei sein. Wenn das einem zu viel wird kann man nach oben gehen ins Freie und sich gem?tlich hinsetzen und was trinken oder eine Shisha rauchen. Ich w?rd sagen geht hin und macht euch ein eigenes Bild ich kann die Leute nicht verstehen die so viel schlechtes sagen k?nnen. Ich hab den Club nicht als Proletenclub gesehen.;5
;5
;4
;4
;1
;5
"Coole Disco f?r junge Menschen.
Ab 30 eher nicht zu empfehlen, da man sich eher fehl am Platz f?hlt";4
;4
;4
;1
;4
Super fain, un loc minunat. Recomand;5
;4
;4
;4
Stimmung ist sicher witzig aber 10? Eintritt und 8? f?r ein kleines(!) Glas Malibu orange? Gehts noch?;1
Der glatzk?pfige t?rsteher ist ein gr?serer nazi als hitler ..;1
;3
;3
;5
;4
;4
;5
;2
Muzyka z dobrym basem;3
;4
"Great place for clubbing .
Nice music";4
Nice place;3
;4
Huge place with 4 different venues, great for all-night clubbing.;5
;4
super club, plusieurs ambiances, tr?s bien g?r?.;5
Bis auf die T?rsteher ist echt alles top, aber wenn dann manche Leute einfach nicht reinkommen, wegen ausl?ndischen Wurzeln, ist das eindeutig ein Grund f?r mich diesen Club mit blo? 1 Stern zu bewerten. Nach langwieriger Diskussion mit zwei T?rstehern und einem weiteren Angestellten, wurde mir immer noch kein Grund genannt, wieso mein Freund nicht rein darf. Letztendlich drohte mir der T?rsteher dann mich auch rauszuwerfen, weil ich ihm zu lange diskutierte. Das Geld f?r das Band haben wir wieder bekommen, trotzdem entschuldigt das nicht diese freche Aktion. Ein Tipp w?re es vielleicht, neue Mitarbeiter anzustellen.;1
Ein sehr abwechslungsreicher Club, und immer wieder gute Acts:);5
;3
;4
;5
;5
;5
;3
;5
;4
;4
An sich guter gro?er Club, aber die Tatsache kein Leitungswasser zu bekommen, wenn es jemanden nicht gut geht, ist Unverantwortungsvoll und ein absolutes Nogo!;1
;4
;5
If you go every weekend its boring because its almost same musics nothing new. Plus even you dont drink something you have to pay 3 euro at the exit and the cheapest thing inside is Heineken.;3
One of the best places I have been going out until now;5
;5
;5
;2
;5
;3
Eine super Disco Location mit mehreren Tanz Bereichen genialer Lichtshow und einen beeindruckenden Outdoor Bereich mit Whirpool.;5
Dies ist und bleibt wahrscheinlich ein Interessenerste Orte um neue Leute zu treffen, es gibt sicher bessere Clubs in Wien aber dies l?sst sich nur ?ber das Trail & Errror Prinzip erahnen, man kann hier sehr viel Spa? haben wenn man sich darauf eingestellt hat. Das dies nat?rlich nicht auf jeden zutrifft sollte klar sein.;5
Pretty boring music selection, drinks are quite expensive.;3
;4
;3
;5
Unangenehme Atmosph?re, die meisten G?ste sind sehr stark alkoholisiert und benehmen sich unangemessen.;1
;3
Echt das ist es;1
;4
;4
;5
Great party place;5
;3
Not bad at all;5
Voll supa musik und ab und zu creepy typen. Aba lohnt sich hinzugehen;5
;1
It is large place, lot of space and multiple stages...;5
;5
;5
;5
;3
Nice club. Big space. You are charged in the end when leaving. The only thing I didn?t like was that the DJs were not up-to-date with the music. They were playing songs from 90? and 00? It?s not bad but we wanted something newer. Good prices for the alcohol.;4
;5
Rude staff;2
;1
Great party place. Two/three separate stages. Been there as a part of a conference after party.;5
Nice location . Little bit too expensive for students (e.g. 5 dollar beer and 10 dollar long drink);4
De las mejores discotecas que he visto en mi vida. Estaba genial el ambiente y la m?sica. Es enorme. Muy recomendable para ir con los amigos un rato;5
;4
;4
;4
;5
;4
;5
;2
;5
;3
;5
Die disco ist richtig gut kann ich nur weiterempfehlen;5
;3
Super zum fortgehen;5
;5
"Geiler club in wien .
Eintritt und preise f?r getr?nke sind meiner meinung nach zu teuer . trotzdem geh ich gerne hin";4
;4
;5
;4
;4
;4
Wichtig zu wissen: 30? Pfand auf den Shishas also immer ausbuchen lassen!;4
;4
;5
;2
;4
;5
;2
;5
;5
"Musik ist eher f?r Erwachsene 40 Jahre +
Eintritt ist aber billig, was sicher Vorteil ist
Man kann ?berall rauchen
Atmosph?re ist ok, wenn du niemanden kennenlernen willst";3
Dobra zabawa;5
;4
;5
;1
Eine super Disko. Drinks sind f?r den Preis gut. Auch die verschiedensten Location und Themen Bereichen sind gut. Unterschiedliche Musik, so das jeder seinen Musik Geschmack bedient wird. Auch von der Klientel ist es immer wieder unterschiedlich. Kommt auf das Motto an. Aber eher junges Publikum bis zu junge Erwachsene alles dabei. Ebenfalls f?hlt man sich nicht wie in einer blechdose sondern kann sich gut und frei bewegen. Ist echt ne coole Location.;4
;5
;5
;4
"Ich habe gestern den Praterdome bei dem Event ""Juicy "" besucht. Es spielt tolle Musik. Der Open Air Bereich war auch ge?ffnet und es gab Gratis BBQ :) Je sp?ter es w?rde desto mehr Leute kamen rein, aber das st?rte absolut nicht. Die Stimmung war super. Immer wieder gerne:)";5
;5
;1
Unh?fliches Personal.  Einfach schrecklich wie sie einem behandeln... Nie wieder Juicy;1
;4
Bedient wird man zu Sto?zeiten nur wenn man augenscheinlich eine Prostituierte ist;2
Hier krigt man viel geboten. F?r verschiedene Musikgeschm?cker verschiedene Bars.;4
Richtig gute discothek;5
;3
;5
;2
Die Location ist Top, das Niveau vieler Besucher leider nicht;4
Viel zu laut(tut schon weh), location gut;2
Auf chillig hingehen is sxhin gschmeidig;5
Der angesagteste Club Wiens.;5
"????? ????? ?????, ???????????? ?? ??????, ??? ?? ???? ??? ?? ??????????. ??? ??????? ???????????? ?? ????? ?????, ??? ?????? ??????????? ??? ??? ?? ?????, ?????? ??????? ?? ?????????, ?? ? ????? ???? ?? ????? ???????.
??????? ?? ????????? ????? ????? ????????, ? ???? ?????????, ?????? ????? ???????? ????? ) ????????? ????? ?? ??????????? ? ????????????";1
;5
;2
"Wir sind schon sehr lange Kunden im Praterdome,  allerdings gab es jetzt schon immer mehr Probleme, Angefangen das wir so oft nicht rein gelassen wurden weil es da einen T?rsteher gab, der meiner Meinung nach  Homophob war, anders kann ich es mir nicht erkl?ren. N?chster Punkt w?re, das ich eine Nummer hatte um meine Jacke abzuholen, als ich diese Karte dann vorgelegt habe war allerdings meine Jacke bereits weiter gegeben auf die Frage wie das passieren kann, kam die Antwort das die Dame eine schwarze Jacke mit Pelz beschrieben hat. (HAHAHAHA!) Die Dame musste ein Formular ausf?llen und war zum Gl?ck noch nicht weit weg, daher hat Sie mir meine Jacke zur?ck gegeben und ging schlie?lich ohne Jacke. Zur Wiedergutmachung habe ich 2O? Gutschein bekommen und ging nachhause. Letzten Abend, hat uns unser Weg wieder dorthin gef?hrt, mit Gratis Eintritt gingen wir hinein ohne zu Ahnen das ich dort schon meine Gutscheine hinterlegen h?tte m?ssen, beim bezahlen dann die Traurige Tatsache dann ich mir die Gutscheine in den Popo stecken kann, weil das h?tte man beim betreten bereits tun sollen. Der Manager, ein total unfreundlicher Mann, der uns ins Gesicht gelacht hat und meinte wir haben eben Pech, unf?hig seinen Namen zu nennen und keine Spur zuvorkommend. Okay, also haben wir nach 1O Minuten diskutieren bezahlt und sind gegangen. Als ich mir die Rechnung heute angesehen habe, wurde mir sogar zu viel verrechnet, sch?n gr??e an dieser Stelle an den Frechen Manager, der so toll lachen kann aber dann sein Personal mangelhaft einschult ;-) ! Diese zwei Sterne sind rein f?r die vielseitigen R?ume und f?r die gute Musik, der Rest l?sst zu w?nschen ?ber, daher spart es euch, es wird immer schlimmer und diese 3? Mindestverzehr h?tten Sie sich echt schenken k?nnen, das Personal verrechnet ohnehin mehr. :-)";2
;5
;5
Toll um Geld zu verlieren;1
;4
;5
;5
;1
Der Club kann zwar mit seiner Gr??e und den Dancefloors punkten, allerdings das Klientel ist nicht jedermanns Sache und die Securities und Mitarbeiter zeigen sich nicht immer von ihrer freundlichsten Seite!! Meines Erachtens verdient der Praterdom deshalb nur eine durchschnittliche Bewertung...;3
